population,generations_ago,Ne
Africa,58447.61131633625,13330.308546926368
Africa,58988.96425508493,13487.62737552667
Africa,59535.3313081437,13716.024428029516
Africa,60086.75891719693,13829.551614262631
Africa,60643.29395408062,14129.53227240991
Africa,61204.983724766906,14331.839656326392
Africa,61771.875973384886,14398.102871967509
Africa,62344.01888627864,14617.440648860837
Africa,62921.46109610351,14669.87431065826
Africa,63504.25168595962,14716.654577653771
Africa,64092.440193564435,14835.989215932515
Africa,64686.07661546321,14898.63023038277
Africa,65285.21141127847,14964.49572638512
Africa,65889.89550799956,15406.244599679563
Africa,66500.18030431119,15474.8003148733
Africa,67116.11767496273,15628.84654738726
Africa,67737.75997517745,15680.536491597337
Africa,68365.16004510238,15730.02239429293
Africa,68998.37121430025,15770.802798111778
Africa,69637.44730628222,15792.643023901228
Africa,70282.44264308338,15858.189753356926
Africa,70933.41204987989,15913.809930817904
Africa,71590.41085964888,16041.859419629272
Africa,72253.49491787222,16185.22737249341
Africa,72922.72058728313,16490.022419051966
Africa,73598.14475265756,16554.48693780179
Africa,74279.8248256491,16841.116041525398
Africa,74967.81874966876,16898.466715281338
Africa,75662.18500481063,16931.511124292694
Africa,76362.98261282242,16972.20742464395
Africa,77070.27114212287,17049.011283536456
Africa,77784.11071286481,17176.092695478772
Africa,78504.56200204509,17294.441968702457
Africa,79231.68624866262,17461.728005356857
Africa,79965.54525892346,17602.00775455121
Africa,80706.20141149491,17673.62190134403
Africa,81453.71766280736,17692.185706582393
Africa,82208.1575524054,17711.847536562072
Africa,82969.58520834915,17783.824185712034
Africa,83738.0653526649,17830.84395916397
Africa,84513.66330684704,17886.403651732973
Africa,85296.44499741016,17892.190830580796
Africa,86086.47696149244,18028.974336556603
Africa,86883.82635251193,18184.738310506586
Africa,87688.56094587427,18311.725393878973
Africa,88500.7491447344,18472.83340535306
Africa,89320.45998580959,18539.969333570043
Africa,90147.76314524918,18580.948078523423
Africa,90982.72894455568,18638.88421617176
Africa,91825.4283565628,18728.18641136439
Africa,92675.93301146883,18774.73224712175
Africa,93534.31520292375,18784.23636262871
Africa,94400.64789417604,18877.27837281728
Africa,95275.004724273,18944.351734848195
Africa,96157.46001432095,19010.606055873403
Africa,97048.08877380306,19063.67956618091
Africa,97946.96670695386,19104.121023640146
Africa,98854.17021919572,19141.598653759153
Africa,99769.77642363212,19159.107872727087
Africa,100693.86314760272,19185.958419308623
Africa,101626.50893929951,19215.83924038367
Africa,102567.79307444207,19249.572473860386
Africa,103517.79556301764,19335.38293227746
Africa,104476.59715608052,19385.89087434732
Africa,105444.27935261684,19447.520126780408
Africa,106420.92440647246,19564.303027986058
Africa,107406.61533334324,19598.080441035956
Africa,108401.43591783308,19649.154105498976
Africa,109405.47072057436,19706.0657656306
Africa,110418.80508541602,19733.207557666396
Africa,111441.52514667882,19785.481564310245
Africa,112473.71783647509,19815.427164203047
Africa,113515.4708920999,19844.497835866496
Africa,114566.87286348728,19860.60859204186
Africa,115628.01312073754,19878.23305605019
Africa,116698.98186171474,19892.54621023035
Africa,117779.8701197118,19895.484230192174
Africa,118870.76977119032,19956.75399644969
Africa,119971.77354358856,19999.09875924007
Africa,121082.97502320394,20046.04958099719
Africa,122204.46866314886,20105.1426835675
Africa,123336.34979137748,20133.003613142275
Africa,124478.71461879062,20195.970308384567
Africa,125631.66024741216,20230.640680016724
Africa,126795.2846786434,20278.19731148357
Africa,127969.68682159416,20298.914320684133
Africa,129154.96650148826,20341.86664036125
Africa,130351.22446815087,20365.076735215
Africa,131558.56240457052,20425.78118466983
Africa,132777.08293554292,20491.23866672388
Africa,134006.88963639506,20534.121678371197
Africa,135248.0870417874,20560.30564367804
Africa,136500.78065460137,20585.10618655942
Africa,137765.0769549055,20663.46411350945
Africa,139041.08340900697,20690.408099644697
Africa,140328.9084785873,20734.6873297512
Africa,141628.66162991972,20751.688345139533
Africa,142940.4533431761,20796.29681954528
Africa,144264.39512181588,20831.153030733592
Africa,145600.59950206484,20859.94455306627
Africa,146949.18006248173,20909.52063448565
Africa,148310.25143361028,20953.30736497776
Africa,149683.92930772554,20963.165047759387
Africa,151070.33044866557,21007.22567706569
Africa,152469.5727017573,21031.432911451448
Africa,153881.77500383463,21094.61210316504
Africa,155307.05739334584,21171.00059458785
Africa,156745.5410205595,21221.511899696452
Africa,158197.3481578601,21242.166661754694
Africa,159662.6022101425,21320.35535726451
Africa,161141.427725302,21336.05175905215
Africa,162633.95040481907,21503.11879590989
Africa,164140.29711444664,21575.27544376803
Africa,165660.5958949915,21594.137654988204
Africa,167194.97597319918,21612.74204297231
Africa,168743.56777273756,21665.52940989161
Africa,170306.5029252843,21708.97170618116
Africa,171883.91428171456,21730.569872850705
Africa,173475.93592339326,21943.08475639589
Africa,175082.7031735727,22017.531157757432
Africa,176704.35260889467,22024.091051207077
Africa,178341.02207100065,22047.152183691716
Africa,179992.85067824763,22119.79150758448
Africa,181659.9788375329,22187.336189701145
Africa,183342.5482562293,22278.87605952224
Africa,185040.7019542302,22374.422326049415
Africa,186754.5842761074,22407.55344340797
Africa,188484.34090337955,22484.815661147557
Africa,190230.11886689457,22554.96997307805
Africa,191992.06655932867,22636.842523398875
Africa,193770.3337477989,22868.032082147507
Africa,195565.0715865947,23039.798099559084
Africa,197376.43263002555,23074.140103994217
Africa,199204.57084538712,23188.660321727224
Africa,201049.6416260501,23248.28297508683
Africa,202911.8018046678,23287.207796031456
Africa,204791.2096665083,23453.423125208865
Africa,206688.0249629082,23643.588648550656
Africa,208602.4089248505,23850.4441249129
Africa,210534.52427667085,23939.448003557613
Africa,212484.5352498883,24020.61554324555
Africa,214452.60759716653,24057.45715484184
Africa,216438.908606402,24294.4628872522
Africa,218443.60711494283,24421.854058065423
Africa,220466.8735239412,24687.491048132968
Africa,222508.87981283697,24925.82938522565
Africa,224569.7995539772,25183.134281107177
Africa,226649.8079273693,25388.40215241947
Africa,228749.0817355704,25544.7829941514
Africa,230867.7994187172,25854.1405375568
Africa,233006.14106969247,26219.866111527663
Africa,235164.28844943465,26562.00601341553
Africa,237342.42500238665,26812.84262973911
Africa,239540.7358720879,26973.40745646217
Africa,241759.40791691333,27106.33535321249
Africa,243998.62972595505,27793.831189617813
Africa,246258.5916350544,28407.65097377777
Africa,248539.48574297983,28840.985441463046
Africa,250841.50592775413,29153.664715363877
Africa,253164.8478631358,29464.159309246897
Africa,255509.7090352507,30229.549574498687
Africa,257876.28875937985,30913.092358474092
Africa,260264.78819690045,31468.363347766033
Africa,262675.41037238383,32058.970919561296
Africa,265108.3601908542,32413.127448907795
Africa,267563.84445520455,32691.588995492693
Africa,270042.071883777,33017.03939829684
Africa,272543.2531281028,33408.30514540801
Africa,275067.60079080675,33915.36804905385
Africa,277615.32944368036,34338.32632558388
Africa,280186.65564591956,34709.80397669801
Africa,282781.79796253383,35766.27964999461
Africa,285400.97698292375,36618.562903096485
Africa,288044.4153396298,36765.60679562582
Africa,290712.3377272581,37806.64319900751
Africa,293404.9709215787,39336.08546944402
Africa,296122.5437988031,40049.88948554912
Africa,298865.2873550383,42348.2254488545
Africa,301633.43472591974,43659.17898764808
Africa,304427.2212064306,45522.88401009934
Africa,307246.88427090034,46658.31660628684
Africa,310092.66359319235,47458.40030891316
Africa,312964.80106707505,47582.6696203464
Africa,315863.5408267819,49473.028419466486
Africa,318789.1292677649,50838.923745414104
Africa,321741.81506763713,54627.57652757941
Africa,324721.84920731257,55010.310251251394
Africa,327729.4849923382,55864.308611195214
Africa,330764.97807442426,55864.308611195214
Africa,333828.58647317643,56057.15915985331
Africa,336920.5705980267,56419.41749066363
Africa,340041.19327037025,57086.90511178627
Africa,343190.71974590427,60303.94880675912
Africa,346369.41773717344,63891.180213201435
Africa,349577.55743632786,64019.548703016
Africa,352815.4115380883,66992.77425858476
Africa,356083.25526292744,67569.81514833738
Africa,359381.36638046254,69003.67896265938
Africa,362710.0252330648,71100.7946941471
Africa,366069.5147596906,73524.2738339575
Africa,369460.12051993026,74260.4053718289
Africa,372882.130718283,74804.23388801326
Africa,376335.83622865326,75275.16318900549
Africa,379821.5306190736,76897.28633328169
Africa,383339.51017666055,77616.75650711657
Africa,386890.07393279753,79620.89211841379
Africa,390473.5236885556,81153.09297437771
Africa,394090.1640403448,82475.81960941968
Africa,397740.3024058037,82986.53537779108
Africa,401424.2490499326,83458.7389950466
Africa,405142.31711146474,84399.750407654
Africa,408894.8226294856,85215.28047504427
Africa,412682.0845702952,87315.91545230793
Africa,416504.4248545185,88220.41475885583
Africa,420362.1683844718,89775.3538121588
Africa,424255.6430717777,90759.33480653152
Africa,428185.17986524064,91496.52969514162
Africa,432151.1127789762,92085.21273257156
Africa,436153.77892080054,92199.52316602026
Africa,440193.5185208879,92199.52316602026
Africa,444270.6749606883,92385.71222800051
Africa,448385.59480211814,92488.9436386516
Africa,452538.6278170167,93173.44947560692
Africa,456730.1270168746,94218.6687522468
Africa,460960.4486828438,94493.2963425495
Africa,465229.9523960189,94577.69145361568
Africa,469539.00106800534,94870.47338126176
Africa,473887.9609717651,95976.5459526683
Africa,478277.20177274855,98136.6867478276
Africa,482707.0965603188,100128.07403455628
Africa,487178.0218794631,101639.87750219136
Africa,491690.3577628021,101639.87750219136
Africa,496244.48776289134,102253.12191590307
Africa,500840.7989848213,102282.53060081803
Africa,505479.68211912457,104190.81345565947
Africa,510161.5314749834,104849.93889633498
Africa,514886.7450137487,105655.82121373487
Africa,519655.7243827657,105655.82121373487
Africa,524468.8749495118,106487.08064666044
Africa,529326.6058360566,108664.46197381816
Africa,534229.3299538352,112008.23287571403
Africa,539177.4640387495,116901.74288381012
Africa,544171.4286865888,119198.7361365262
Africa,549211.6483887789,120177.48153232604
Africa,554298.5515684674,120379.86713263809
Africa,559432.5706169377,120549.61701539886
Africa,564614.141930366,120731.7389801746
Africa,569843.7059469136,120731.7389801746
Africa,575121.7071841614,120731.7389801746
Africa,580448.5942768984,121122.21603139122
Africa,585824.8200152536,123504.61450572584
Africa,591250.8413831869,123504.61450572584
Africa,596727.119597331,124410.06046082126
Africa,602254.1201461928,125007.48760780078
Africa,607832.3128297236,127570.74461882612
Africa,613462.1717992506,127570.74461882612
Africa,619144.1755977835,128108.49862845732
Africa,624878.8072006888,128108.49862845732
Africa,630666.5540567406,129004.02189278256
Africa,636507.9081295577,130275.74750736248
Africa,642403.365939419,131242.56326001298
Africa,648353.4286054714,131570.96397664427
Africa,654358.6018883229,131570.96397664427
Africa,660419.3962330305,131570.96397664427
Africa,666536.326812492,131570.96397664427
Africa,672709.9135712336,131638.45915956097
Africa,678940.6812696098,131732.6673941114
Africa,685229.1595284058,132803.01482397036
Africa,691575.8828738525,132803.01482397036
Africa,697981.3907830667,132803.01482397036
Africa,704446.2277299037,132803.01482397036
Africa,710970.9432312424,132803.01482397036
Africa,717556.0918936922,132803.01482397036
Africa,724202.2334607316,134358.29544989203
Africa,730909.9328602918,135554.85305168902
Africa,737679.7602527731,135800.4546483744
Africa,744512.2910795128,135800.4546483744
Africa,751408.1061116962,135800.4546483744
Africa,758367.791499719,135800.4546483744
Africa,765391.9388230155,135800.4546483744
Africa,772481.14514034,137732.6117278431
Africa,779636.0130405221,138365.67314842757
Africa,786857.1506936844,138365.67314842757
Africa,794145.171902934,138751.48259188002
Africa,801500.6961565414,139375.61755197903
Africa,808924.3486805938,139375.61755197903
Africa,816416.7604921455,139375.61755197903
Africa,823978.5684528511,139375.61755197903
Africa,831610.4153230962,139375.61755197903
Africa,839312.9498166373,139375.61755197903
Africa,847086.8266557403,140400.82997277024
Africa,854932.7066268367,140400.82997277024
Africa,862851.2566366887,140400.82997277024
Africa,870843.1497690724,140400.82997277024
Africa,878909.0653419964,140400.82997277024
Africa,887049.6889654403,140910.9508441263
Africa,895265.7125996383,140910.9508441263
Africa,903557.834613892,140910.9508441263
Africa,911926.7598459298,140910.9508441263
Africa,920373.199661823,140910.9508441263
Africa,928897.8720164498,140910.9508441263
Africa,937501.501514529,140910.9508441263
Africa,946184.8194721992,140910.9508441263
Africa,954948.5639791966,140910.9508441263
Africa,963793.4799615795,140910.9508441263
Africa,972720.3192450536,140910.9508441263
Africa,981729.840618884,140910.9508441263
Africa,990822.8099003788,140910.9508441263
Africa,1000000.0,140910.9508441263
America,100.0,25894.06071810087
America,100.92621909870472,25604.00106511363
America,101.86101701559753,25568.41576972163
America,102.80447320933098,25518.772355857785
America,103.7566678745186,25445.533952331272
America,104.71768194855204,25310.249056652705
America,105.6875971184804,25179.503781916337
America,106.66649582795388,25006.374672533653
America,107.6544612842316,24894.093758347062
America,108.65157746525384,24894.093758347062
America,109.657929126781,24820.59620161711
America,110.67360180959734,24787.827986656255
America,111.69868184678226,24771.964020774532
America,112.73325637104872,24765.55056195971
America,113.77741332214914,24651.04484708344
America,114.83124145435112,24482.676078317105
America,115.89483034398106,24569.924156045512
America,116.96827039703848,24252.842374490116
America,118.05165285688057,24204.98437145688
America,119.1450698119776,24204.98437145688
America,120.24861420374124,24104.76034594531
America,121.36237983442405,24095.224701606123
America,122.48646137509309,24073.784915661112
America,123.62095437367692,23912.03913011445
America,124.76595526308698,23794.908166437537
America,125.92156136941507,23712.145039901632
America,127.08787092020582,23580.68928369152
America,128.26498305280597,23421.83137643517
America,129.45299782279162,23227.1076131348
